case_id,checkpoint_id,step_position,trial_id,perturbation_id,verifier_pass,verifier_rule_triggered,verifier_error_code,gate_pass,unverifiable_flag
dtest_case_0097,chk_00343,t0,trial_00295,perturb_08,True,rule_hc2,,True,False
dtest_case_0145,chk_00837,t0,trial_00296,perturb_00,True,rule_hc2,,True,False
dtest_case_0059,chk_00453,t1,trial_00297,perturb_07,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0342,chk_00879,t0,trial_00298,perturb_08,False,rule_typecheck,ERR_CONSTRAINT,False,True
dtest_case_0008,chk_00691,t1,trial_00299,perturb_02,True,rule_typecheck,,False,False
dtest_case_0346,chk_00265,t2,trial_00300,perturb_08,False,none,ERR_SCHEMA,False,False
dtest_case_0293,chk_00059,t1,trial_00301,perturb_07,True,rule_hc2,,True,True
dtest_case_0275,chk_00249,t1,trial_00302,perturb_03,False,none,ERR_SCHEMA,False,False
dtest_case_0102,chk_00417,t1,trial_00303,perturb_02,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0197,chk_00114,t2,trial_00304,perturb_07,True,rule_hc3,,True,False
dtest_case_0251,chk_00071,t2,trial_00305,perturb_08,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0101,chk_00228,t2,trial_00306,perturb_03,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0076,chk_00364,t1,trial_00307,perturb_07,True,rule_consistency,,True,False
dtest_case_0261,chk_00524,t1,trial_00308,perturb_05,False,rule_hc2,ERR_CONSTRAINT,False,True
dtest_case_0254,chk_00393,t0,trial_00309,perturb_04,True,rule_hc1,,True,False
dtest_case_0218,chk_00705,t0,trial_00310,perturb_07,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0243,chk_00214,t1,trial_00311,perturb_09,True,rule_consistency,,True,False
dtest_case_0049,chk_00474,t2,trial_00312,perturb_08,True,rule_hc3,,True,True
dtest_case_0347,chk_00256,t2,trial_00313,perturb_05,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0323,chk_00647,t2,trial_00314,perturb_00,True,rule_typecheck,,True,True
dtest_case_0167,chk_00140,t2,trial_00315,perturb_01,False,none,ERR_TYPE,False,False
dtest_case_0149,chk_00390,t0,trial_00316,perturb_06,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0210,chk_00117,t0,trial_00317,perturb_04,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0033,chk_00056,t2,trial_00318,perturb_01,True,rule_hc1,,True,False
dtest_case_0346,chk_00820,t2,trial_00319,perturb_03,True,rule_hc3,,True,True
dtest_case_0196,chk_00755,t2,trial_00320,perturb_05,True,rule_typecheck,,True,False
dtest_case_0293,chk_00499,t0,trial_00321,perturb_07,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0140,chk_00515,t1,trial_00322,perturb_02,True,rule_hc2,,True,True
dtest_case_0025,chk_00184,t1,trial_00323,perturb_00,False,rule_hc2,ERR_TYPE,False,True
dtest_case_0302,chk_00041,t1,trial_00324,perturb_06,True,rule_consistency,,True,False
dtest_case_0193,chk_00647,t0,trial_00325,perturb_00,True,rule_consistency,,True,False
dtest_case_0078,chk_00085,t2,trial_00326,perturb_00,True,none,,True,False
dtest_case_0053,chk_00875,t0,trial_00327,perturb_00,True,rule_hc3,,True,True
dtest_case_0364,chk_00367,t0,trial_00328,perturb_04,True,rule_hc1,,True,False
dtest_case_0199,chk_00083,t0,trial_00329,perturb_02,True,none,,True,False
dtest_case_0070,chk_00083,t0,trial_00330,perturb_04,True,rule_consistency,,True,False
dtest_case_0264,chk_00250,t2,trial_00331,perturb_06,True,rule_consistency,,True,True
dtest_case_0222,chk_00322,t2,trial_00332,perturb_03,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0107,chk_00293,t2,trial_00333,perturb_03,False,rule_hc3,ERR_FORMAT,False,False
dtest_case_0100,chk_00016,t2,trial_00334,perturb_02,False,rule_consistency,ERR_SCHEMA,False,True
dtest_case_0285,chk_00011,t2,trial_00335,perturb_08,True,none,,True,False
dtest_case_0318,chk_00936,t1,trial_00336,perturb_06,True,rule_hc1,,False,False
dtest_case_0257,chk_00296,t1,trial_00337,perturb_07,False,rule_hc3,ERR_FORMAT,False,False
dtest_case_0349,chk_00506,t2,trial_00338,perturb_09,True,rule_hc3,,True,False
dtest_case_0050,chk_00154,t1,trial_00339,perturb_07,False,none,ERR_CONSTRAINT,False,True
dtest_case_0132,chk_00370,t2,trial_00340,perturb_05,True,rule_typecheck,,True,False
dtest_case_0050,chk_00005,t2,trial_00341,perturb_02,False,none,ERR_TYPE,False,True
dtest_case_0299,chk_00639,t2,trial_00342,perturb_05,True,rule_hc3,,True,False
dtest_case_0254,chk_00918,t2,trial_00343,perturb_01,True,rule_hc1,,True,True
dtest_case_0183,chk_00047,t2,trial_00344,perturb_02,True,rule_consistency,,True,False
dtest_case_0105,chk_00067,t1,trial_00345,perturb_07,True,rule_hc2,,True,False
dtest_case_0099,chk_00345,t2,trial_00346,perturb_00,True,rule_consistency,,True,False
dtest_case_0301,chk_00238,t1,trial_00347,perturb_01,True,rule_hc1,,False,True
dtest_case_0249,chk_00159,t1,trial_00348,perturb_07,False,rule_hc1,ERR_TYPE,False,True
dtest_case_0068,chk_00837,t0,trial_00349,perturb_08,True,rule_hc3,,True,False
dtest_case_0335,chk_00034,t0,trial_00350,perturb_03,False,none,ERR_CONSTRAINT,False,False
dtest_case_0308,chk_00510,t0,trial_00351,perturb_02,True,rule_typecheck,,True,False
dtest_case_0339,chk_00733,t0,trial_00352,perturb_03,True,rule_hc2,,True,False
dtest_case_0200,chk_00743,t2,trial_00353,perturb_03,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0072,chk_00556,t0,trial_00354,perturb_07,False,none,ERR_FORMAT,False,False
dtest_case_0190,chk_00283,t0,trial_00355,perturb_04,True,none,,True,False
dtest_case_0362,chk_00136,t1,trial_00356,perturb_07,True,rule_hc3,,True,False
dtest_case_0072,chk_00667,t1,trial_00357,perturb_04,True,rule_hc3,,False,True
dtest_case_0229,chk_00080,t2,trial_00358,perturb_04,True,rule_hc3,,True,False
dtest_case_0359,chk_00227,t0,trial_00359,perturb_01,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0139,chk_00205,t0,trial_00360,perturb_05,True,rule_hc1,,True,False
dtest_case_0158,chk_00631,t0,trial_00361,perturb_07,True,rule_hc2,,True,False
dtest_case_0029,chk_00552,t0,trial_00362,perturb_09,False,rule_hc2,ERR_SCHEMA,False,True
dtest_case_0057,chk_00067,t2,trial_00363,perturb_08,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0365,chk_00609,t1,trial_00364,perturb_07,True,rule_hc1,,True,False
dtest_case_0326,chk_00924,t1,trial_00365,perturb_02,True,none,,False,True
dtest_case_0063,chk_00256,t0,trial_00366,perturb_01,False,rule_consistency,ERR_FORMAT,False,False
dtest_case_0163,chk_00133,t0,trial_00367,perturb_00,True,rule_consistency,,True,False
dtest_case_0293,chk_00764,t1,trial_00368,perturb_01,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0150,chk_00622,t0,trial_00369,perturb_07,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0334,chk_00846,t2,trial_00370,perturb_02,True,rule_typecheck,,False,False
dtest_case_0218,chk_00383,t2,trial_00371,perturb_01,True,rule_typecheck,,True,False
dtest_case_0327,chk_00709,t1,trial_00372,perturb_02,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0079,chk_00535,t2,trial_00373,perturb_02,True,rule_typecheck,,True,False
dtest_case_0001,chk_00547,t2,trial_00374,perturb_04,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0311,chk_00133,t2,trial_00375,perturb_08,True,rule_hc2,,True,False
dtest_case_0015,chk_00096,t1,trial_00376,perturb_07,True,rule_typecheck,,True,False
dtest_case_0029,chk_00436,t2,trial_00377,perturb_05,True,rule_hc2,,True,True
dtest_case_0025,chk_00665,t1,trial_00378,perturb_07,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0357,chk_00776,t0,trial_00379,perturb_02,False,rule_hc2,ERR_TYPE,False,False
dtest_case_0229,chk_00871,t1,trial_00380,perturb_06,True,rule_consistency,,True,False
dtest_case_0271,chk_00105,t2,trial_00381,perturb_02,False,rule_typecheck,ERR_FORMAT,False,False
dtest_case_0266,chk_00873,t2,trial_00382,perturb_04,True,rule_hc2,,True,False
dtest_case_0344,chk_00776,t1,trial_00383,perturb_00,True,rule_hc1,,True,False
dtest_case_0086,chk_00322,t2,trial_00384,perturb_00,False,none,ERR_SCHEMA,False,False
dtest_case_0111,chk_00302,t2,trial_00385,perturb_04,True,rule_hc2,,True,True
dtest_case_0192,chk_00992,t2,trial_00386,perturb_03,True,rule_typecheck,,False,False
dtest_case_0086,chk_00188,t0,trial_00387,perturb_02,False,rule_hc1,ERR_CONSTRAINT,False,False
dtest_case_0012,chk_00419,t0,trial_00388,perturb_01,True,rule_hc1,,False,False
dtest_case_0262,chk_00165,t2,trial_00389,perturb_01,True,none,,True,False
dtest_case_0152,chk_00691,t0,trial_00390,perturb_00,True,rule_hc2,,True,False
dtest_case_0021,chk_00922,t2,trial_00391,perturb_03,False,none,ERR_FORMAT,False,False
dtest_case_0345,chk_00749,t1,trial_00392,perturb_00,True,none,,True,False
dtest_case_0193,chk_00518,t1,trial_00393,perturb_00,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0364,chk_00134,t1,trial_00394,perturb_08,True,rule_typecheck,,True,False
dtest_case_0113,chk_00037,t1,trial_00395,perturb_04,False,rule_consistency,ERR_SCHEMA,False,False
dtest_case_0260,chk_00962,t0,trial_00396,perturb_05,True,rule_hc2,,True,True
dtest_case_0299,chk_00235,t0,trial_00397,perturb_02,True,rule_hc2,,True,True
dtest_case_0017,chk_00798,t0,trial_00398,perturb_02,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0251,chk_00182,t0,trial_00399,perturb_02,True,rule_typecheck,,True,False
dtest_case_0018,chk_00274,t0,trial_00400,perturb_03,True,rule_hc1,,True,False
dtest_case_0274,chk_00044,t0,trial_00401,perturb_03,False,rule_hc3,ERR_CONSTRAINT,False,False
dtest_case_0203,chk_00344,t1,trial_00402,perturb_06,True,none,,True,False
dtest_case_0339,chk_00064,t0,trial_00403,perturb_01,False,none,ERR_CONSTRAINT,False,False
dtest_case_0028,chk_00126,t1,trial_00404,perturb_09,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0065,chk_00710,t2,trial_00405,perturb_00,True,rule_hc1,,True,False
dtest_case_0258,chk_00067,t2,trial_00406,perturb_06,True,rule_hc3,,True,False
dtest_case_0293,chk_00167,t0,trial_00407,perturb_08,True,rule_hc3,,True,False
dtest_case_0052,chk_00618,t0,trial_00408,perturb_08,True,rule_typecheck,,True,False
dtest_case_0247,chk_00694,t1,trial_00409,perturb_04,False,rule_typecheck,ERR_SCHEMA,False,False
dtest_case_0091,chk_00270,t2,trial_00410,perturb_02,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0033,chk_00277,t2,trial_00411,perturb_09,True,rule_hc2,,False,False
dtest_case_0054,chk_00936,t0,trial_00412,perturb_05,True,rule_hc2,,True,False
dtest_case_0303,chk_00999,t2,trial_00413,perturb_09,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0123,chk_00198,t1,trial_00414,perturb_02,False,none,ERR_FORMAT,False,False
dtest_case_0000,chk_00909,t1,trial_00415,perturb_04,True,none,,True,False
dtest_case_0132,chk_00922,t2,trial_00416,perturb_05,True,rule_typecheck,,False,False
dtest_case_0124,chk_00176,t0,trial_00417,perturb_06,True,rule_hc2,,True,False
dtest_case_0287,chk_00015,t2,trial_00418,perturb_03,True,rule_hc3,,True,False
dtest_case_0233,chk_00722,t0,trial_00419,perturb_07,False,rule_consistency,ERR_CONSTRAINT,False,True
dtest_case_0225,chk_00224,t1,trial_00420,perturb_08,True,rule_typecheck,,True,False
dtest_case_0035,chk_00985,t2,trial_00421,perturb_05,True,rule_hc3,,True,False
dtest_case_0117,chk_00794,t2,trial_00422,perturb_08,True,rule_consistency,,True,False
dtest_case_0365,chk_00893,t1,trial_00423,perturb_05,False,rule_hc1,ERR_FORMAT,False,True
dtest_case_0301,chk_00337,t0,trial_00424,perturb_05,True,rule_consistency,,True,False
dtest_case_0184,chk_00584,t1,trial_00425,perturb_09,True,none,,True,False
dtest_case_0278,chk_00858,t2,trial_00426,perturb_04,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0187,chk_00506,t0,trial_00427,perturb_09,True,none,,True,False
dtest_case_0049,chk_00486,t2,trial_00428,perturb_08,True,rule_consistency,,True,False
dtest_case_0167,chk_00850,t2,trial_00429,perturb_03,False,rule_consistency,ERR_FORMAT,False,True
dtest_case_0227,chk_00682,t1,trial_00430,perturb_05,True,rule_hc3,,False,False
dtest_case_0301,chk_00845,t1,trial_00431,perturb_04,True,rule_hc1,,True,False
dtest_case_0292,chk_00438,t1,trial_00432,perturb_09,True,rule_typecheck,,True,False
dtest_case_0026,chk_00408,t0,trial_00433,perturb_05,False,rule_consistency,ERR_CONSTRAINT,False,False
dtest_case_0231,chk_00136,t1,trial_00434,perturb_03,True,rule_typecheck,,True,True
dtest_case_0118,chk_00601,t0,trial_00435,perturb_02,True,rule_consistency,,True,False
dtest_case_0088,chk_00832,t2,trial_00436,perturb_00,True,rule_hc2,,False,False
dtest_case_0367,chk_00208,t1,trial_00437,perturb_07,True,rule_consistency,,True,False
dtest_case_0000,chk_00241,t2,trial_00438,perturb_01,True,rule_hc1,,True,False
dtest_case_0211,chk_00265,t0,trial_00439,perturb_05,True,rule_hc3,,True,False
dtest_case_0365,chk_00891,t1,trial_00440,perturb_04,False,rule_consistency,ERR_CONSTRAINT,False,True
dtest_case_0358,chk_00072,t0,trial_00441,perturb_05,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0194,chk_00622,t1,trial_00442,perturb_02,False,rule_hc3,ERR_CONSTRAINT,False,True
dtest_case_0288,chk_00583,t0,trial_00443,perturb_06,True,rule_hc3,,False,False
dtest_case_0102,chk_00452,t0,trial_00444,perturb_03,True,rule_hc2,,False,False
dtest_case_0255,chk_00329,t1,trial_00445,perturb_07,True,rule_consistency,,True,False
dtest_case_0311,chk_00819,t0,trial_00446,perturb_05,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0303,chk_00183,t1,trial_00447,perturb_02,False,rule_hc2,ERR_CONSTRAINT,False,True
dtest_case_0283,chk_00927,t0,trial_00448,perturb_04,False,none,ERR_FORMAT,False,False
dtest_case_0146,chk_00575,t2,trial_00449,perturb_06,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0134,chk_00653,t0,trial_00450,perturb_05,True,rule_typecheck,,True,False
dtest_case_0051,chk_00599,t0,trial_00451,perturb_04,True,rule_hc1,,True,False
dtest_case_0092,chk_00101,t0,trial_00452,perturb_00,True,rule_typecheck,,True,False
dtest_case_0141,chk_00690,t2,trial_00453,perturb_02,True,none,,True,False
dtest_case_0118,chk_00520,t1,trial_00454,perturb_02,True,none,,True,True
dtest_case_0297,chk_00121,t2,trial_00455,perturb_02,True,rule_hc2,,True,False
dtest_case_0107,chk_00189,t2,trial_00456,perturb_07,True,none,,True,True
dtest_case_0302,chk_00648,t0,trial_00457,perturb_03,False,rule_typecheck,ERR_CONSTRAINT,False,True
dtest_case_0259,chk_00188,t2,trial_00458,perturb_05,False,rule_typecheck,ERR_SCHEMA,False,True
dtest_case_0105,chk_00433,t1,trial_00459,perturb_06,False,rule_hc2,ERR_TYPE,False,False
dtest_case_0312,chk_00747,t2,trial_00460,perturb_01,False,rule_hc3,ERR_SCHEMA,False,True
dtest_case_0348,chk_00368,t1,trial_00461,perturb_04,True,rule_hc1,,True,False
dtest_case_0367,chk_00423,t2,trial_00462,perturb_05,False,rule_typecheck,ERR_CONSTRAINT,False,False
dtest_case_0216,chk_00212,t2,trial_00463,perturb_09,False,rule_hc1,ERR_SCHEMA,False,False
dtest_case_0274,chk_00902,t0,trial_00464,perturb_07,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0224,chk_00491,t0,trial_00465,perturb_05,False,rule_hc3,ERR_FORMAT,False,True
dtest_case_0326,chk_00876,t0,trial_00466,perturb_01,True,none,,True,False
dtest_case_0199,chk_00009,t2,trial_00467,perturb_06,True,rule_consistency,,True,False
dtest_case_0187,chk_00201,t0,trial_00468,perturb_09,False,rule_typecheck,ERR_CONSTRAINT,False,True
dtest_case_0093,chk_00386,t1,trial_00469,perturb_02,False,rule_hc1,ERR_FORMAT,False,False
dtest_case_0156,chk_00843,t0,trial_00470,perturb_04,True,rule_consistency,,True,False
dtest_case_0057,chk_00685,t1,trial_00471,perturb_05,True,rule_hc3,,True,False
dtest_case_0352,chk_00697,t2,trial_00472,perturb_04,True,rule_consistency,,True,False
dtest_case_0189,chk_00532,t2,trial_00473,perturb_01,True,rule_typecheck,,True,False
dtest_case_0368,chk_00956,t0,trial_00474,perturb_07,True,none,,True,False
dtest_case_0155,chk_00279,t0,trial_00475,perturb_07,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0000,chk_00096,t1,trial_00476,perturb_06,False,rule_typecheck,ERR_FORMAT,False,True
dtest_case_0109,chk_00162,t0,trial_00477,perturb_03,False,none,ERR_CONSTRAINT,False,False
dtest_case_0102,chk_00890,t1,trial_00478,perturb_01,True,rule_hc3,,True,True
dtest_case_0065,chk_00976,t0,trial_00479,perturb_00,True,rule_typecheck,,True,False
dtest_case_0031,chk_00625,t2,trial_00480,perturb_06,True,rule_hc3,,True,False
dtest_case_0324,chk_00240,t0,trial_00481,perturb_08,True,rule_hc3,,True,False
dtest_case_0252,chk_00575,t2,trial_00482,perturb_01,True,rule_consistency,,True,True
dtest_case_0253,chk_00623,t0,trial_00483,perturb_09,True,rule_hc1,,True,False
dtest_case_0163,chk_00259,t2,trial_00484,perturb_01,True,rule_hc1,,True,False
dtest_case_0123,chk_00754,t0,trial_00485,perturb_06,True,rule_hc1,,True,False
dtest_case_0019,chk_00019,t1,trial_00486,perturb_06,False,rule_hc2,ERR_SCHEMA,False,True
dtest_case_0083,chk_00452,t0,trial_00487,perturb_05,True,rule_hc1,,True,False
dtest_case_0082,chk_00410,t0,trial_00488,perturb_06,False,rule_hc1,ERR_FORMAT,False,True
dtest_case_0311,chk_00032,t0,trial_00489,perturb_08,False,rule_hc1,ERR_FORMAT,False,True
dtest_case_0296,chk_00613,t0,trial_00490,perturb_03,True,none,,True,False
dtest_case_0361,chk_00669,t0,trial_00491,perturb_04,True,rule_hc3,,False,False
dtest_case_0182,chk_00014,t1,trial_00492,perturb_02,False,rule_hc1,ERR_SCHEMA,False,True
dtest_case_0033,chk_00340,t0,trial_00493,perturb_09,True,rule_hc2,,True,False
dtest_case_0070,chk_00663,t2,trial_00494,perturb_03,True,rule_hc2,,True,False
dtest_case_0269,chk_00110,t1,trial_00495,perturb_06,True,rule_hc1,,True,False
dtest_case_0158,chk_00693,t1,trial_00496,perturb_01,True,rule_hc1,,True,False
dtest_case_0005,chk_00802,t2,trial_00497,perturb_04,False,rule_consistency,ERR_TYPE,False,False
dtest_case_0167,chk_00996,t1,trial_00498,perturb_00,True,rule_hc2,,True,False
dtest_case_0124,chk_00634,t2,trial_00499,perturb_00,False,rule_typecheck,ERR_TYPE,False,False
dtest_case_0337,chk_00815,t1,trial_00500,perturb_05,True,rule_hc3,,True,False
dtest_case_0178,chk_00583,t1,trial_00501,perturb_06,True,rule_hc1,,True,True
dtest_case_0201,chk_00464,t1,trial_00502,perturb_08,True,rule_consistency,,False,False
dtest_case_0294,chk_00139,t1,trial_00503,perturb_00,False,none,ERR_SCHEMA,False,False
dtest_case_0023,chk_00737,t2,trial_00504,perturb_05,True,rule_hc3,,True,False
dtest_case_0324,chk_00945,t2,trial_00505,perturb_05,True,rule_hc3,,True,False
dtest_case_0322,chk_00771,t0,trial_00506,perturb_07,False,rule_hc2,ERR_CONSTRAINT,False,False
dtest_case_0037,chk_00137,t2,trial_00507,perturb_00,True,rule_hc2,,True,False
dtest_case_0367,chk_00826,t2,trial_00508,perturb_07,True,rule_hc2,,True,True
dtest_case_0155,chk_00469,t1,trial_00509,perturb_00,True,rule_hc2,,True,False
dtest_case_0064,chk_00677,t1,trial_00510,perturb_08,False,rule_hc1,ERR_SCHEMA,False,True
dtest_case_0234,chk_00676,t1,trial_00511,perturb_09,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0060,chk_00292,t1,trial_00512,perturb_04,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0092,chk_00579,t1,trial_00513,perturb_06,False,rule_hc3,ERR_TYPE,False,False
dtest_case_0328,chk_00239,t0,trial_00514,perturb_02,True,none,,False,False
dtest_case_0304,chk_00506,t1,trial_00515,perturb_05,True,none,,True,False
dtest_case_0265,chk_00715,t0,trial_00516,perturb_07,True,rule_hc2,,False,False
dtest_case_0035,chk_00912,t2,trial_00517,perturb_09,True,rule_consistency,,True,False
dtest_case_0193,chk_00017,t1,trial_00518,perturb_02,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0306,chk_00711,t2,trial_00519,perturb_09,True,none,,True,True
dtest_case_0051,chk_00835,t2,trial_00520,perturb_07,True,rule_hc3,,True,False
dtest_case_0018,chk_00938,t0,trial_00521,perturb_04,True,rule_hc3,,True,True
dtest_case_0106,chk_00546,t1,trial_00522,perturb_03,True,rule_typecheck,,True,False
dtest_case_0197,chk_00719,t1,trial_00523,perturb_01,True,rule_typecheck,,True,True
dtest_case_0013,chk_00503,t2,trial_00524,perturb_08,False,rule_hc2,ERR_SCHEMA,False,False
dtest_case_0288,chk_00521,t1,trial_00525,perturb_00,True,rule_typecheck,,True,False
dtest_case_0281,chk_00840,t1,trial_00526,perturb_01,False,rule_hc2,ERR_FORMAT,False,False
dtest_case_0245,chk_00018,t1,trial_00527,perturb_08,True,rule_consistency,,True,False
dtest_case_0114,chk_00638,t1,trial_00528,perturb_05,False,rule_hc3,ERR_FORMAT,False,False
dtest_case_0240,chk_00910,t0,trial_00529,perturb_08,True,rule_typecheck,,True,False
dtest_case_0312,chk_00049,t2,trial_00530,perturb_02,False,rule_hc1,ERR_TYPE,False,False
dtest_case_0258,chk_00853,t1,trial_00531,perturb_05,True,none,,True,False
