case_id,checkpoint_id,step_position,checkpoint_text_or_structured_state,pre_verification_status,atomic_verification_pass,A_t,H_t,verifier_rule_triggered,verifier_error_code,unverifiable_flag
dtest_case_0306,dtest_case_0306_t2,t2,state_t2_for_dtest_case_0306,unverifiable,False,0.423,0.992,I_nec_trigger,V001,True
dtest_case_0307,dtest_case_0307_t0,t0,state_t0_for_dtest_case_0307,fail,False,0.476,0.537,H_divergence,V003,False
dtest_case_0307,dtest_case_0307_t1,t1,state_t1_for_dtest_case_0307,fail,False,0.201,0.895,A_threshold,V003,False
dtest_case_0307,dtest_case_0307_t2,t2,state_t2_for_dtest_case_0307,pass,True,0.852,0.071,,,False
dtest_case_0308,dtest_case_0308_t0,t0,state_t0_for_dtest_case_0308,pass,True,0.706,0.156,,,False
dtest_case_0308,dtest_case_0308_t1,t1,state_t1_for_dtest_case_0308,pass,True,0.979,0.104,,,False
dtest_case_0308,dtest_case_0308_t2,t2,state_t2_for_dtest_case_0308,pass,True,0.764,0.34,,,False
dtest_case_0309,dtest_case_0309_t0,t0,state_t0_for_dtest_case_0309,pass,True,0.941,0.25,,,False
dtest_case_0309,dtest_case_0309_t1,t1,state_t1_for_dtest_case_0309,unverifiable,False,0.126,0.599,gate_check,V001,True
dtest_case_0309,dtest_case_0309_t2,t2,state_t2_for_dtest_case_0309,unverifiable,False,0.094,0.616,burst_detector,V004,True
dtest_case_0310,dtest_case_0310_t0,t0,state_t0_for_dtest_case_0310,pass,True,0.845,0.185,,,False
dtest_case_0310,dtest_case_0310_t1,t1,state_t1_for_dtest_case_0310,fail,False,0.14,0.643,gate_check,V004,False
dtest_case_0310,dtest_case_0310_t2,t2,state_t2_for_dtest_case_0310,pass,True,0.752,0.011,,,False
dtest_case_0311,dtest_case_0311_t0,t0,state_t0_for_dtest_case_0311,pass,True,0.826,0.133,,,False
dtest_case_0311,dtest_case_0311_t1,t1,state_t1_for_dtest_case_0311,pass,True,0.773,0.143,,,False
dtest_case_0311,dtest_case_0311_t2,t2,state_t2_for_dtest_case_0311,fail,False,0.282,0.729,pattern_matcher,V003,False
dtest_case_0312,dtest_case_0312_t0,t0,state_t0_for_dtest_case_0312,fail,False,0.492,0.74,burst_detector,V004,False
dtest_case_0312,dtest_case_0312_t1,t1,state_t1_for_dtest_case_0312,pass,True,0.611,0.052,,,False
dtest_case_0312,dtest_case_0312_t2,t2,state_t2_for_dtest_case_0312,pass,True,0.917,0.109,,,False
dtest_case_0313,dtest_case_0313_t0,t0,state_t0_for_dtest_case_0313,pass,True,0.865,0.397,,,False
dtest_case_0313,dtest_case_0313_t1,t1,state_t1_for_dtest_case_0313,pass,True,0.981,0.327,,,False
dtest_case_0313,dtest_case_0313_t2,t2,state_t2_for_dtest_case_0313,pass,True,0.803,0.032,,,False
dtest_case_0314,dtest_case_0314_t0,t0,state_t0_for_dtest_case_0314,pass,True,0.771,0.072,,,False
dtest_case_0314,dtest_case_0314_t1,t1,state_t1_for_dtest_case_0314,fail,False,0.05,0.794,gate_check,V003,False
dtest_case_0314,dtest_case_0314_t2,t2,state_t2_for_dtest_case_0314,fail,False,0.024,0.929,gate_check,V003,False
dtest_case_0315,dtest_case_0315_t0,t0,state_t0_for_dtest_case_0315,unverifiable,False,0.307,0.734,pattern_matcher,V001,True
dtest_case_0315,dtest_case_0315_t1,t1,state_t1_for_dtest_case_0315,unverifiable,False,0.281,0.865,burst_detector,V003,True
dtest_case_0315,dtest_case_0315_t2,t2,state_t2_for_dtest_case_0315,unverifiable,False,0.158,0.569,A_threshold,V001,True
dtest_case_0316,dtest_case_0316_t0,t0,state_t0_for_dtest_case_0316,pass,True,0.934,0.192,,,False
dtest_case_0316,dtest_case_0316_t1,t1,state_t1_for_dtest_case_0316,pass,True,1.0,0.327,,,False
dtest_case_0316,dtest_case_0316_t2,t2,state_t2_for_dtest_case_0316,fail,False,0.04,0.516,I_nec_trigger,V002,False
dtest_case_0317,dtest_case_0317_t0,t0,state_t0_for_dtest_case_0317,pass,True,0.703,0.039,,,False
dtest_case_0317,dtest_case_0317_t1,t1,state_t1_for_dtest_case_0317,fail,False,0.166,0.618,gate_check,V005,False
dtest_case_0317,dtest_case_0317_t2,t2,state_t2_for_dtest_case_0317,pass,True,0.99,0.234,,,False
dtest_case_0318,dtest_case_0318_t0,t0,state_t0_for_dtest_case_0318,pass,True,0.798,0.007,,,False
dtest_case_0318,dtest_case_0318_t1,t1,state_t1_for_dtest_case_0318,pass,True,0.952,0.287,,,False
dtest_case_0318,dtest_case_0318_t2,t2,state_t2_for_dtest_case_0318,fail,False,0.29,0.521,H_divergence,V003,False
dtest_case_0319,dtest_case_0319_t0,t0,state_t0_for_dtest_case_0319,unverifiable,False,0.118,0.775,H_divergence,V003,True
dtest_case_0319,dtest_case_0319_t1,t1,state_t1_for_dtest_case_0319,unverifiable,False,0.499,0.907,gate_check,V002,True
dtest_case_0319,dtest_case_0319_t2,t2,state_t2_for_dtest_case_0319,unverifiable,False,0.332,0.545,I_nec_trigger,,True
dtest_case_0320,dtest_case_0320_t0,t0,state_t0_for_dtest_case_0320,pass,True,0.623,0.206,,,False
dtest_case_0320,dtest_case_0320_t1,t1,state_t1_for_dtest_case_0320,pass,True,0.961,0.22,,,False
dtest_case_0320,dtest_case_0320_t2,t2,state_t2_for_dtest_case_0320,fail,False,0.12,0.716,I_nec_trigger,V002,False
dtest_case_0321,dtest_case_0321_t0,t0,state_t0_for_dtest_case_0321,fail,False,0.17,0.581,H_divergence,V001,False
dtest_case_0321,dtest_case_0321_t1,t1,state_t1_for_dtest_case_0321,fail,False,0.369,0.72,H_divergence,,False
dtest_case_0321,dtest_case_0321_t2,t2,state_t2_for_dtest_case_0321,pass,True,0.684,0.236,,,False
dtest_case_0322,dtest_case_0322_t0,t0,state_t0_for_dtest_case_0322,pass,True,0.868,0.128,,,False
dtest_case_0322,dtest_case_0322_t1,t1,state_t1_for_dtest_case_0322,fail,False,0.314,0.721,gate_check,,False
dtest_case_0322,dtest_case_0322_t2,t2,state_t2_for_dtest_case_0322,fail,False,0.017,0.528,I_nec_trigger,V005,False
dtest_case_0323,dtest_case_0323_t0,t0,state_t0_for_dtest_case_0323,fail,False,0.346,0.822,H_divergence,V002,False
dtest_case_0323,dtest_case_0323_t1,t1,state_t1_for_dtest_case_0323,fail,False,0.214,0.872,burst_detector,V001,False
dtest_case_0323,dtest_case_0323_t2,t2,state_t2_for_dtest_case_0323,fail,False,0.223,0.789,A_threshold,,False
dtest_case_0324,dtest_case_0324_t0,t0,state_t0_for_dtest_case_0324,fail,False,0.024,0.531,I_nec_trigger,,False
dtest_case_0324,dtest_case_0324_t1,t1,state_t1_for_dtest_case_0324,fail,False,0.145,0.949,burst_detector,V002,False
dtest_case_0324,dtest_case_0324_t2,t2,state_t2_for_dtest_case_0324,fail,False,0.286,0.844,pattern_matcher,V002,False
dtest_case_0325,dtest_case_0325_t0,t0,state_t0_for_dtest_case_0325,fail,False,0.311,0.807,gate_check,V002,False
dtest_case_0325,dtest_case_0325_t1,t1,state_t1_for_dtest_case_0325,fail,False,0.082,0.541,I_nec_trigger,V001,False
dtest_case_0325,dtest_case_0325_t2,t2,state_t2_for_dtest_case_0325,fail,False,0.343,0.54,A_threshold,V003,False
dtest_case_0326,dtest_case_0326_t0,t0,state_t0_for_dtest_case_0326,pass,True,0.773,0.148,,,False
dtest_case_0326,dtest_case_0326_t1,t1,state_t1_for_dtest_case_0326,pass,True,0.778,0.357,,,False
dtest_case_0326,dtest_case_0326_t2,t2,state_t2_for_dtest_case_0326,fail,False,0.38,0.753,pattern_matcher,V004,False
dtest_case_0327,dtest_case_0327_t0,t0,state_t0_for_dtest_case_0327,pass,True,0.779,0.145,,,False
dtest_case_0327,dtest_case_0327_t1,t1,state_t1_for_dtest_case_0327,pass,True,0.781,0.341,,,False
dtest_case_0327,dtest_case_0327_t2,t2,state_t2_for_dtest_case_0327,fail,False,0.115,0.578,pattern_matcher,V001,False
dtest_case_0328,dtest_case_0328_t0,t0,state_t0_for_dtest_case_0328,pass,True,0.909,0.116,,,False
dtest_case_0328,dtest_case_0328_t1,t1,state_t1_for_dtest_case_0328,pass,True,0.984,0.374,,,False
dtest_case_0328,dtest_case_0328_t2,t2,state_t2_for_dtest_case_0328,pass,True,0.835,0.385,,,False
dtest_case_0329,dtest_case_0329_t0,t0,state_t0_for_dtest_case_0329,pass,True,0.775,0.349,,,False
dtest_case_0329,dtest_case_0329_t1,t1,state_t1_for_dtest_case_0329,pass,True,0.818,0.141,,,False
dtest_case_0329,dtest_case_0329_t2,t2,state_t2_for_dtest_case_0329,pass,True,0.82,0.349,,,False
dtest_case_0330,dtest_case_0330_t0,t0,state_t0_for_dtest_case_0330,pass,True,0.643,0.13,,,False
dtest_case_0330,dtest_case_0330_t1,t1,state_t1_for_dtest_case_0330,pass,True,0.951,0.099,,,False
dtest_case_0330,dtest_case_0330_t2,t2,state_t2_for_dtest_case_0330,fail,False,0.19,0.766,gate_check,V004,False
dtest_case_0331,dtest_case_0331_t0,t0,state_t0_for_dtest_case_0331,pass,True,0.764,0.16,,,False
dtest_case_0331,dtest_case_0331_t1,t1,state_t1_for_dtest_case_0331,pass,True,0.88,0.304,,,False
dtest_case_0331,dtest_case_0331_t2,t2,state_t2_for_dtest_case_0331,fail,False,0.213,0.598,gate_check,V001,False
dtest_case_0332,dtest_case_0332_t0,t0,state_t0_for_dtest_case_0332,pass,True,0.794,0.261,,,False
dtest_case_0332,dtest_case_0332_t1,t1,state_t1_for_dtest_case_0332,fail,False,0.318,0.533,gate_check,V003,False
dtest_case_0332,dtest_case_0332_t2,t2,state_t2_for_dtest_case_0332,fail,False,0.23,0.971,I_nec_trigger,V003,False
dtest_case_0333,dtest_case_0333_t0,t0,state_t0_for_dtest_case_0333,pass,True,0.607,0.381,,,False
dtest_case_0333,dtest_case_0333_t1,t1,state_t1_for_dtest_case_0333,pass,True,0.997,0.245,,,False
dtest_case_0333,dtest_case_0333_t2,t2,state_t2_for_dtest_case_0333,fail,False,0.305,0.665,burst_detector,V005,False
dtest_case_0334,dtest_case_0334_t0,t0,state_t0_for_dtest_case_0334,pass,True,0.676,0.331,,,False
dtest_case_0334,dtest_case_0334_t1,t1,state_t1_for_dtest_case_0334,pass,True,0.963,0.061,,,False
dtest_case_0334,dtest_case_0334_t2,t2,state_t2_for_dtest_case_0334,pass,True,0.764,0.25,,,False
dtest_case_0335,dtest_case_0335_t0,t0,state_t0_for_dtest_case_0335,pass,True,0.742,0.076,,,False
dtest_case_0335,dtest_case_0335_t1,t1,state_t1_for_dtest_case_0335,pass,True,0.612,0.016,,,False
dtest_case_0335,dtest_case_0335_t2,t2,state_t2_for_dtest_case_0335,pass,True,0.799,0.127,,,False
dtest_case_0336,dtest_case_0336_t0,t0,state_t0_for_dtest_case_0336,pass,True,0.67,0.108,,,False
dtest_case_0336,dtest_case_0336_t1,t1,state_t1_for_dtest_case_0336,pass,True,0.975,0.136,,,False
dtest_case_0336,dtest_case_0336_t2,t2,state_t2_for_dtest_case_0336,fail,False,0.357,0.743,burst_detector,V004,False
dtest_case_0337,dtest_case_0337_t0,t0,state_t0_for_dtest_case_0337,pass,True,0.615,0.088,,,False
dtest_case_0337,dtest_case_0337_t1,t1,state_t1_for_dtest_case_0337,fail,False,0.497,0.902,pattern_matcher,V002,False
dtest_case_0337,dtest_case_0337_t2,t2,state_t2_for_dtest_case_0337,fail,False,0.412,0.68,pattern_matcher,V005,False
dtest_case_0338,dtest_case_0338_t0,t0,state_t0_for_dtest_case_0338,pass,True,0.83,0.025,,,False
dtest_case_0338,dtest_case_0338_t1,t1,state_t1_for_dtest_case_0338,fail,False,0.223,0.614,A_threshold,V003,False
dtest_case_0338,dtest_case_0338_t2,t2,state_t2_for_dtest_case_0338,fail,False,0.309,0.911,burst_detector,,False
dtest_case_0339,dtest_case_0339_t0,t0,state_t0_for_dtest_case_0339,pass,True,0.837,0.068,,,False
dtest_case_0339,dtest_case_0339_t1,t1,state_t1_for_dtest_case_0339,pass,True,0.818,0.34,,,False
dtest_case_0339,dtest_case_0339_t2,t2,state_t2_for_dtest_case_0339,pass,True,0.85,0.304,,,False
dtest_case_0340,dtest_case_0340_t0,t0,state_t0_for_dtest_case_0340,pass,True,0.859,0.313,,,False
dtest_case_0340,dtest_case_0340_t1,t1,state_t1_for_dtest_case_0340,pass,True,0.97,0.137,,,False
dtest_case_0340,dtest_case_0340_t2,t2,state_t2_for_dtest_case_0340,pass,True,0.859,0.229,,,False
dtest_case_0341,dtest_case_0341_t0,t0,state_t0_for_dtest_case_0341,pass,True,0.609,0.313,,,False
dtest_case_0341,dtest_case_0341_t1,t1,state_t1_for_dtest_case_0341,pass,True,0.662,0.266,,,False
dtest_case_0341,dtest_case_0341_t2,t2,state_t2_for_dtest_case_0341,fail,False,0.275,0.617,gate_check,,False
dtest_case_0342,dtest_case_0342_t0,t0,state_t0_for_dtest_case_0342,fail,False,0.367,0.904,A_threshold,V003,False
dtest_case_0342,dtest_case_0342_t1,t1,state_t1_for_dtest_case_0342,pass,True,0.961,0.321,,,False
dtest_case_0342,dtest_case_0342_t2,t2,state_t2_for_dtest_case_0342,pass,True,0.731,0.083,,,False
dtest_case_0343,dtest_case_0343_t0,t0,state_t0_for_dtest_case_0343,fail,False,0.442,0.542,I_nec_trigger,V004,False
dtest_case_0343,dtest_case_0343_t1,t1,state_t1_for_dtest_case_0343,fail,False,0.408,0.779,A_threshold,V002,False
dtest_case_0343,dtest_case_0343_t2,t2,state_t2_for_dtest_case_0343,fail,False,0.096,0.534,gate_check,V004,False
dtest_case_0344,dtest_case_0344_t0,t0,state_t0_for_dtest_case_0344,pass,True,0.629,0.089,,,False
dtest_case_0344,dtest_case_0344_t1,t1,state_t1_for_dtest_case_0344,fail,False,0.201,0.917,A_threshold,V002,False
dtest_case_0344,dtest_case_0344_t2,t2,state_t2_for_dtest_case_0344,fail,False,0.445,0.884,gate_check,V004,False
dtest_case_0345,dtest_case_0345_t0,t0,state_t0_for_dtest_case_0345,pass,True,0.781,0.329,,,False
dtest_case_0345,dtest_case_0345_t1,t1,state_t1_for_dtest_case_0345,fail,False,0.304,0.52,burst_detector,V004,False
dtest_case_0345,dtest_case_0345_t2,t2,state_t2_for_dtest_case_0345,fail,False,0.103,0.836,A_threshold,V002,False
dtest_case_0346,dtest_case_0346_t0,t0,state_t0_for_dtest_case_0346,pass,True,0.947,0.08,,,False
dtest_case_0346,dtest_case_0346_t1,t1,state_t1_for_dtest_case_0346,pass,True,0.794,0.178,,,False
dtest_case_0346,dtest_case_0346_t2,t2,state_t2_for_dtest_case_0346,pass,True,0.928,0.257,,,False
dtest_case_0347,dtest_case_0347_t0,t0,state_t0_for_dtest_case_0347,pass,True,0.89,0.306,,,False
dtest_case_0347,dtest_case_0347_t1,t1,state_t1_for_dtest_case_0347,pass,True,0.844,0.315,,,False
dtest_case_0347,dtest_case_0347_t2,t2,state_t2_for_dtest_case_0347,pass,True,0.848,0.109,,,False
dtest_case_0348,dtest_case_0348_t0,t0,state_t0_for_dtest_case_0348,pass,True,0.935,0.084,,,False
dtest_case_0348,dtest_case_0348_t1,t1,state_t1_for_dtest_case_0348,fail,False,0.318,0.538,burst_detector,V002,False
dtest_case_0348,dtest_case_0348_t2,t2,state_t2_for_dtest_case_0348,fail,False,0.116,0.698,gate_check,V002,False
dtest_case_0349,dtest_case_0349_t0,t0,state_t0_for_dtest_case_0349,fail,False,0.213,0.605,I_nec_trigger,,False
dtest_case_0349,dtest_case_0349_t1,t1,state_t1_for_dtest_case_0349,pass,True,0.694,0.149,,,False
dtest_case_0349,dtest_case_0349_t2,t2,state_t2_for_dtest_case_0349,fail,False,0.273,0.652,pattern_matcher,V004,False
dtest_case_0350,dtest_case_0350_t0,t0,state_t0_for_dtest_case_0350,pass,True,0.87,0.328,,,False
dtest_case_0350,dtest_case_0350_t1,t1,state_t1_for_dtest_case_0350,fail,False,0.005,0.554,gate_check,V004,False
dtest_case_0350,dtest_case_0350_t2,t2,state_t2_for_dtest_case_0350,fail,False,0.097,0.885,gate_check,V002,False
dtest_case_0351,dtest_case_0351_t0,t0,state_t0_for_dtest_case_0351,fail,False,0.42,0.585,burst_detector,V001,False
dtest_case_0351,dtest_case_0351_t1,t1,state_t1_for_dtest_case_0351,fail,False,0.317,0.748,A_threshold,V005,False
dtest_case_0351,dtest_case_0351_t2,t2,state_t2_for_dtest_case_0351,fail,False,0.123,0.849,I_nec_trigger,V003,False
dtest_case_0352,dtest_case_0352_t0,t0,state_t0_for_dtest_case_0352,pass,True,0.85,0.163,,,False
dtest_case_0352,dtest_case_0352_t1,t1,state_t1_for_dtest_case_0352,pass,True,0.647,0.228,,,False
dtest_case_0352,dtest_case_0352_t2,t2,state_t2_for_dtest_case_0352,pass,True,0.798,0.321,,,False
dtest_case_0353,dtest_case_0353_t0,t0,state_t0_for_dtest_case_0353,pass,True,0.729,0.043,,,False
dtest_case_0353,dtest_case_0353_t1,t1,state_t1_for_dtest_case_0353,pass,True,0.746,0.035,,,False
dtest_case_0353,dtest_case_0353_t2,t2,state_t2_for_dtest_case_0353,pass,True,0.614,0.363,,,False
dtest_case_0354,dtest_case_0354_t0,t0,state_t0_for_dtest_case_0354,pass,True,0.694,0.069,,,False
dtest_case_0354,dtest_case_0354_t1,t1,state_t1_for_dtest_case_0354,pass,True,0.996,0.334,,,False
dtest_case_0354,dtest_case_0354_t2,t2,state_t2_for_dtest_case_0354,pass,True,0.645,0.215,,,False
dtest_case_0355,dtest_case_0355_t0,t0,state_t0_for_dtest_case_0355,pass,True,0.885,0.204,,,False
dtest_case_0355,dtest_case_0355_t1,t1,state_t1_for_dtest_case_0355,pass,True,0.994,0.304,,,False
dtest_case_0355,dtest_case_0355_t2,t2,state_t2_for_dtest_case_0355,pass,True,0.885,0.239,,,False
dtest_case_0356,dtest_case_0356_t0,t0,state_t0_for_dtest_case_0356,pass,True,0.732,0.324,,,False
dtest_case_0356,dtest_case_0356_t1,t1,state_t1_for_dtest_case_0356,pass,True,0.793,0.383,,,False
dtest_case_0356,dtest_case_0356_t2,t2,state_t2_for_dtest_case_0356,fail,False,0.111,0.772,A_threshold,V001,False
dtest_case_0357,dtest_case_0357_t0,t0,state_t0_for_dtest_case_0357,pass,True,0.954,0.053,,,False
dtest_case_0357,dtest_case_0357_t1,t1,state_t1_for_dtest_case_0357,fail,False,0.374,0.51,burst_detector,V004,False
dtest_case_0357,dtest_case_0357_t2,t2,state_t2_for_dtest_case_0357,fail,False,0.167,0.761,A_threshold,V004,False
dtest_case_0358,dtest_case_0358_t0,t0,state_t0_for_dtest_case_0358,pass,True,0.911,0.303,,,False
dtest_case_0358,dtest_case_0358_t1,t1,state_t1_for_dtest_case_0358,unverifiable,False,0.41,0.844,gate_check,V004,True
dtest_case_0358,dtest_case_0358_t2,t2,state_t2_for_dtest_case_0358,unverifiable,False,0.417,0.808,pattern_matcher,V005,True
dtest_case_0359,dtest_case_0359_t0,t0,state_t0_for_dtest_case_0359,pass,True,0.807,0.011,,,False
dtest_case_0359,dtest_case_0359_t1,t1,state_t1_for_dtest_case_0359,fail,False,0.202,0.687,H_divergence,V005,False
dtest_case_0359,dtest_case_0359_t2,t2,state_t2_for_dtest_case_0359,fail,False,0.121,0.916,pattern_matcher,V002,False
dtest_case_0360,dtest_case_0360_t0,t0,state_t0_for_dtest_case_0360,pass,True,0.976,0.32,,,False
dtest_case_0360,dtest_case_0360_t1,t1,state_t1_for_dtest_case_0360,pass,True,0.619,0.027,,,False
dtest_case_0360,dtest_case_0360_t2,t2,state_t2_for_dtest_case_0360,pass,True,0.777,0.095,,,False
dtest_case_0361,dtest_case_0361_t0,t0,state_t0_for_dtest_case_0361,pass,True,0.685,0.357,,,False
dtest_case_0361,dtest_case_0361_t1,t1,state_t1_for_dtest_case_0361,fail,False,0.195,0.579,gate_check,V005,False
dtest_case_0361,dtest_case_0361_t2,t2,state_t2_for_dtest_case_0361,fail,False,0.373,0.832,pattern_matcher,V004,False
dtest_case_0362,dtest_case_0362_t0,t0,state_t0_for_dtest_case_0362,pass,True,0.754,0.169,,,False
dtest_case_0362,dtest_case_0362_t1,t1,state_t1_for_dtest_case_0362,pass,True,0.887,0.287,,,False
dtest_case_0362,dtest_case_0362_t2,t2,state_t2_for_dtest_case_0362,pass,True,0.715,0.309,,,False
dtest_case_0363,dtest_case_0363_t0,t0,state_t0_for_dtest_case_0363,pass,True,0.859,0.327,,,False
dtest_case_0363,dtest_case_0363_t1,t1,state_t1_for_dtest_case_0363,fail,False,0.025,0.679,burst_detector,V003,False
dtest_case_0363,dtest_case_0363_t2,t2,state_t2_for_dtest_case_0363,fail,False,0.462,0.762,pattern_matcher,V003,False
dtest_case_0364,dtest_case_0364_t0,t0,state_t0_for_dtest_case_0364,pass,True,0.813,0.141,,,False
dtest_case_0364,dtest_case_0364_t1,t1,state_t1_for_dtest_case_0364,pass,True,0.86,0.232,,,False
dtest_case_0364,dtest_case_0364_t2,t2,state_t2_for_dtest_case_0364,pass,True,0.857,0.299,,,False
dtest_case_0365,dtest_case_0365_t0,t0,state_t0_for_dtest_case_0365,fail,False,0.287,0.791,pattern_matcher,,False
dtest_case_0365,dtest_case_0365_t1,t1,state_t1_for_dtest_case_0365,fail,False,0.201,0.986,gate_check,,False
dtest_case_0365,dtest_case_0365_t2,t2,state_t2_for_dtest_case_0365,fail,False,0.053,0.905,H_divergence,V004,False
dtest_case_0366,dtest_case_0366_t0,t0,state_t0_for_dtest_case_0366,pass,True,0.805,0.366,,,False
dtest_case_0366,dtest_case_0366_t1,t1,state_t1_for_dtest_case_0366,pass,True,0.858,0.298,,,False
dtest_case_0366,dtest_case_0366_t2,t2,state_t2_for_dtest_case_0366,fail,False,0.296,0.75,gate_check,V003,False
dtest_case_0367,dtest_case_0367_t0,t0,state_t0_for_dtest_case_0367,pass,True,0.766,0.063,,,False
dtest_case_0367,dtest_case_0367_t1,t1,state_t1_for_dtest_case_0367,fail,False,0.166,0.526,H_divergence,V001,False
dtest_case_0367,dtest_case_0367_t2,t2,state_t2_for_dtest_case_0367,fail,False,0.307,0.85,gate_check,,False
dtest_case_0368,dtest_case_0368_t0,t0,state_t0_for_dtest_case_0368,pass,True,0.709,0.193,,,False
dtest_case_0368,dtest_case_0368_t1,t1,state_t1_for_dtest_case_0368,pass,True,0.658,0.234,,,False
dtest_case_0368,dtest_case_0368_t2,t2,state_t2_for_dtest_case_0368,pass,True,0.776,0.295,,,False
